timestamp,status,card_present_flag,account,first_name,age,gender,txn_description,balance,amount,geometry,X,Y,merch_suburb,merch_state,merch_geometry,merch_X,merch_Y,distance,country,card_present_bool
218-9-2 23::+:,posted,,35416658,Christine,39,F,PAYMENT,1525.54,52,151.4 -33.8,-33.8,151.4,,,,,,,Australia,FALSE
218-9-2 23::+:,posted,,1334819143,Christopher,33,M,INTER BANK,6224.84,59,145.13 -37.7,-37.7,145.13,,,,,,,Australia,FALSE
218-9-2 23:1:47+:,authorized,1,38446482,Susan,19,F,POS,7719.97,6.2,145.15 -37.76,-37.76,145.15,Thornbury,VIC,145.3 -37.76,-37.76,145.3,1.56,Australia,TRUE
218-9-2 23:26:39+:,authorized,,168363396,Robert,2,M,SALES-POS,7317.47,14.56,151.22 -33.87,-33.87,151.22,Sydney,NSW,151.21 -33.86,-33.86,151.21,1.45,Australia,FALSE
218-9-2 23:42:32+:,authorized,1,3771436525,Derek,2,M,POS,4576.43,13,145.4 -37.92,-37.92,145.4,Docklands,VIC,144.95 -37.82,-37.82,144.95,13.66,Australia,TRUE
218-9-2 23:58:24+:,authorized,1,1683215619,Barry,38,M,SALES-POS,8598.18,86.45,138.67 -34.86,-34.86,138.67,Glen Osmond,SA,138.64 -34.96,-34.96,138.64,11.46,Australia,TRUE
218-9-21 :44:59+:,authorized,1,348584958,Jessica,34,F,SALES-POS,22919.41,1.3,138.52 -35.1,-35.1,138.52,Gerringong,NSW,15.83 -34.75,-34.75,15.83,1123.82,Australia,TRUE
218-9-21 1:13:27+:,authorized,1,348141842,Tiffany,25,F,POS,4887.94,29.34,115.74 -31.72,-31.72,115.74,Kwinana Beach,WA,115.77 -32.25,-32.25,115.77,59.7,Australia,TRUE
218-9-21 1:51:55+:,authorized,1,268113756,Nathaniel,31,M,POS,6826.47,67.35,151.11 -33.99,-33.99,151.11,Inverell,NSW,151.11 -29.77,-29.77,151.11,469.77,Australia,TRUE
218-9-21 2::+:,posted,,8388494,Dustin,28,M,PAYMENT,5239.32,188,144.97 -37.42,-37.42,144.97,,,,,,,Australia,FALSE
218-9-21 2:16:34+:,authorized,1,19964813,Kaitlyn,21,F,SALES-POS,4923.6,377.79,114.62 -28.8,-28.8,114.62,Camberwell,VIC,145.8 -37.85,-37.85,145.8,299.9,Australia,TRUE
218-9-21 2:45:8+:,authorized,1,1443681913,Ryan,31,M,POS,3967.79,29.79,15.92 -33.77,-33.77,15.92,Carlton,NSW,151.13 -33.97,-33.97,151.13,29.54,Australia,TRUE
218-9-21 3::+:,posted,,1683215619,Barry,38,M,PAYMENT,8539.18,59,138.67 -34.86,-34.86,138.67,,,,,,,Australia,FALSE
218-9-21 3::+:,posted,,26736955,Richard,24,M,PAYMENT,18282.62,43,152.99 -27.49,-27.49,152.99,,,,,,,Australia,FALSE
218-9-21 3:47:59+:,authorized,1,12223524,Michael,38,M,SALES-POS,679.94,5.26,151.23 -33.94,-33.94,151.23,Lakemba,NSW,151.8 -33.92,-33.92,151.8,14.3,Australia,TRUE
218-9-21 4::+:,posted,,1496451953,Ricky,43,M,PAYMENT,1364.47,23,145.16 -37.84,-37.84,145.16,,,,,,,Australia,FALSE
218-9-21 4::+:,posted,,17117148,Michelle,19,F,PAYMENT,11635.6,4,15.82 -34.1,-34.1,15.82,,,,,,,Australia,FALSE
218-9-21 4:15:26+:,authorized,1,354146373,Jeffrey,24,M,POS,3188.51,5.69,145. -37.83,-37.83,145,Chadstone,VIC,145.8 -37.89,-37.89,145.8,9.7,Australia,TRUE
218-9-21 4:32:58+:,authorized,1,1279356312,Tyler,44,M,POS,8697.6,13.66,144.79 -37.73,-37.73,144.79,Hamilton,VIC,142.3 -37.74,-37.74,142.3,242.97,Australia,TRUE
218-9-21 4:5:31+:,authorized,,19337542,Jeffrey,3,M,POS,3113.46,1.54,153.5 -27.61,-27.61,153.5,Springwood,QLD,153.12 -27.61,-27.61,153.12,6.9,Australia,FALSE
218-9-21 5::+:,posted,,3827517394,Craig,28,M,PAYMENT,38521.43,65,151.12 -33.89,-33.89,151.12,,,,,,,Australia,FALSE
218-9-21 5:57:29+:,authorized,1,12223524,Michael,38,M,POS,654.61,25.33,151.23 -33.94,-33.94,151.23,Eastgardens,NSW,151.23 -33.95,-33.95,151.23,1.11,Australia,TRUE
218-9-21 6::+:,posted,,394118187,Paul,25,M,PAYMENT,1145.73,28,115.79 -31.94,-31.94,115.79,,,,,,,Australia,FALSE
218-9-21 6::+:,posted,,19964813,Kaitlyn,21,F,PAYMENT,4895.6,28,114.62 -28.8,-28.8,114.62,,,,,,,Australia,FALSE
218-9-21 6:54:26+:,authorized,1,3771436525,Derek,2,M,SALES-POS,4566.74,9.69,145.4 -37.92,-37.92,145.4,Melbourne,VIC,144.97 -37.82,-37.82,144.97,12.72,Australia,TRUE
218-9-21 7::+:,posted,,2528867619,Abigail,4,F,PAYMENT,11262.41,116,138.58 -34.96,-34.96,138.58,,,,,,,Australia,FALSE
218-9-21 7::+:,posted,,1496451953,Ricky,43,M,PAYMENT,1347.47,17,145.16 -37.84,-37.84,145.16,,,,,,,Australia,FALSE
218-9-21 7:29:1+:,authorized,1,1375564,Rhonda,4,F,SALES-POS,471.89,9.76,153.1 -27.66,-27.66,153.1,Sunnybank,QLD,153.6 -27.57,-27.57,153.6,1.77,Australia,TRUE
218-9-21 8::+:,posted,,574997646,Mackenzie,18,F,PAYMENT,2241.42,189,15.79 -33.64,-33.64,15.79,,,,,,,Australia,FALSE
218-9-21 8::27+:,authorized,1,8388494,Dustin,28,M,SALES-POS,5219.49,19.83,144.97 -37.42,-37.42,144.97,Eastwood,VIC,147.63 -37.81,-37.81,147.63,238.53,Australia,TRUE
218-9-21 8:11:49+:,authorized,1,2528867619,Abigail,4,F,POS,11241.94,2.47,138.58 -34.96,-34.96,138.58,Fyshwick,ACT,149.18 -35.32,-35.32,149.18,965.3,Australia,TRUE
218-9-21 8:23:1+:,authorized,,2897221629,Scott,23,M,SALES-POS,561.45,4.68,15.9 -34.37,-34.37,15.9,Crows Nest,NSW,151.2 -33.82,-33.82,151.2,67.18,Australia,FALSE
218-9-21 8:34:32+:,authorized,,1279356312,Tyler,44,M,SALES-POS,8687.26,1.34,144.79 -37.73,-37.73,144.79,Camberwell,VIC,145.9 -37.85,-37.85,145.9,29.58,Australia,FALSE
218-9-21 8:45:54+:,authorized,,3771436525,Derek,2,M,SALES-POS,4527.57,39.17,145.4 -37.92,-37.92,145.4,Sydney,NSW,151.2 -33.86,-33.86,151.2,715.86,Australia,FALSE
218-9-21 8:57:16+:,authorized,,197388789,Antonio,26,M,SALES-POS,6582.13,27.32,115.78 -31.9,-31.9,115.78,Duncraig,WA,115.79 -31.85,-31.85,115.79,5.65,Australia,FALSE
218-9-21 9:9:59+:,authorized,1,1375564,Rhonda,4,F,SALES-POS,412.6,59.29,153.1 -27.66,-27.66,153.1,Toowong,QLD,152.99 -27.48,-27.48,152.99,22.79,Australia,TRUE
218-9-21 9:15:4+:,authorized,1,3536132544,Heather,41,F,SALES-POS,5965.22,34.4,144.93 -37.79,-37.79,144.93,Ferntree Gully,VIC,145.27 -37.88,-37.88,145.27,31.53,Australia,TRUE
218-9-21 9:21:21+:,authorized,,3326339947,Eric,22,M,POS,8635.86,17.53,151.18 -33.8,-33.8,151.18,Arndell Park,NSW,15.87 -33.79,-33.79,15.87,28.7,Australia,FALSE
218-9-21 9:27:2+:,authorized,,1279356312,Tyler,44,M,SALES-POS,8668.3,19.23,144.79 -37.73,-37.73,144.79,Doncaster East,VIC,145.17 -37.76,-37.76,145.17,33.62,Australia,FALSE
218-9-21 9:32:43+:,authorized,1,819621312,Michele,3,F,POS,6471.59,1.28,145.4 -37.85,-37.85,145.4,Lakes Entrance,VIC,147.99 -37.88,-37.88,147.99,259.26,Australia,TRUE
218-9-21 9:38:24+:,authorized,1,1375564,Rhonda,4,F,POS,3986.38,26.22,153.1 -27.66,-27.66,153.1,Camp Hill,QLD,153.7 -27.5,-27.5,153.7,18.6,Australia,TRUE
218-9-21 9:44:5+:,authorized,1,1349834573,Matthew,39,M,POS,1189.39,13.49,145.17 -37.84,-37.84,145.17,Point Cook,VIC,144.73 -37.88,-37.88,144.73,38.93,Australia,TRUE
218-9-21 9:49:46+:,authorized,1,12223524,Michael,38,M,POS,64.76,49.85,151.23 -33.94,-33.94,151.23,Alexandria,NSW,151.2 -33.92,-33.92,151.2,3.55,Australia,TRUE
218-9-21 9:55:27+:,authorized,1,1349834573,Matthew,39,M,SALES-POS,11776.1,33.29,145.17 -37.84,-37.84,145.17,Melbourne,VIC,144.96 -37.81,-37.81,144.96,18.76,Australia,TRUE
218-9-21 1::+:,posted,,1334819143,Christopher,33,M,PAYMENT,6219.84,5,145.13 -37.7,-37.7,145.13,,,,,,,Australia,FALSE
218-9-21 1::+:,posted,,394118187,Paul,25,M,PAYMENT,156.73,89,115.79 -31.94,-31.94,115.79,,,,,,,Australia,FALSE
218-9-21 1:3:3+:,authorized,1,1375564,Rhonda,4,F,POS,394.91,45.47,153.1 -27.66,-27.66,153.1,Arana Hills,QLD,152.96 -27.4,-27.4,152.96,32.7,Australia,TRUE
218-9-21 1:21:3+:,authorized,1,3779441,Charles,18,M,POS,13922.62,27.7,153.41 -28.1,-28.1,153.41,Robina,QLD,153.39 -28.8,-28.8,153.39,8.4,Australia,TRUE
218-9-21 1:38:35+:,authorized,1,3536132544,Heather,41,F,SALES-POS,591.63,54.59,144.93 -37.79,-37.79,144.93,Bayswater,VIC,145.27 -37.84,-37.84,145.27,3.41,Australia,TRUE
218-9-21 1:56:8+:,authorized,1,268113756,Nathaniel,31,M,POS,6766.89,59.58,151.11 -33.99,-33.99,151.11,Longreach,QLD,144.27 -23.44,-23.44,144.27,135.6,Australia,TRUE
218-9-21 11::+:,posted,,17884739,Rachael,21,F,INTER BANK,6925.34,66,145.6 -37.95,-37.95,145.6,,,,,,,Australia,FALSE
218-9-21 11::+:,posted,,3536132544,Heather,41,F,PAYMENT,5877.63,33,144.93 -37.79,-37.79,144.93,,,,,,,Australia,FALSE
218-9-21 11::+:,posted,,414431115,Amy,43,F,INTER BANK,3752.88,18,142.77 -37.6,-37.6,142.77,,,,,,,Australia,FALSE
218-9-21 11::+:,posted,,38923874,Ryan,38,M,PAY/SALARY,4947.46,188.95,151.27 -33.9,-33.9,151.27,,,,,,,Australia,FALSE
218-9-21 11:5:49+:,authorized,1,19964813,Kaitlyn,21,F,SALES-POS,4828.6,67.54,114.62 -28.8,-28.8,114.62,Ballina,NSW,153.56 -28.87,-28.87,153.56,3779.71,Australia,TRUE
218-9-21 11:13:17+:,authorized,1,12223524,Michael,38,M,SALES-POS,541.24,63.52,151.23 -33.94,-33.94,151.23,Bass Hill,NSW,15.99 -33.9,-33.9,15.99,22.61,Australia,TRUE
218-9-21 11:2:44+:,authorized,1,19964813,Kaitlyn,21,F,POS,4813.67,14.39,114.62 -28.8,-28.8,114.62,Alstonville,NSW,153.45 -28.85,-28.85,153.45,3769.51,Australia,TRUE
218-9-21 11:28:12+:,authorized,1,1375564,Rhonda,4,F,POS,392.21,38.7,153.1 -27.66,-27.66,153.1,Brisbane City,QLD,153.2 -27.47,-27.47,153.2,22.58,Australia,TRUE
218-9-21 11:35:4+:,authorized,1,151613869,Jessica,21,F,SALES-POS,4899.21,42.17,13.84 -12.45,-12.45,13.84,Eaton,NT,13.86 -12.4,-12.4,13.86,5.98,Australia,TRUE
218-9-21 11:43:8+:,authorized,,2528867619,Abigail,4,F,SALES-POS,11232.6,9.34,138.58 -34.96,-34.96,138.58,Modbury,SA,138.69 -34.83,-34.83,138.69,17.62,Australia,FALSE
218-9-21 11:5:35+:,authorized,,38923874,Ryan,38,M,POS,3966.51,93.62,151.27 -33.9,-33.9,151.27,Alexandria,NSW,151.2 -33.92,-33.92,151.2,6.84,Australia,FALSE
218-9-21 11:58:3+:,authorized,1,3771436525,Derek,2,M,SALES-POS,4454.87,72.7,145.4 -37.92,-37.92,145.4,South Yarra,VIC,144.99 -37.84,-37.84,144.99,9.93,Australia,TRUE
218-9-21 12::+:,posted,,348584958,Jessica,34,F,PAYMENT,2293.41,16,138.52 -35.1,-35.1,138.52,,,,,,,Australia,FALSE
218-9-21 12::+:,posted,,368967373,Virginia,2,F,PAY/SALARY,6614.3,1138.79,115.79 -31.79,-31.79,115.79,,,,,,,Australia,FALSE
218-9-21 12::+:,posted,,16554218,Marissa,23,F,PAYMENT,1195.44,179,145.1 -37.93,-37.93,145.1,,,,,,,Australia,FALSE
218-9-21 12::+:,posted,,289243754,Joseph,37,M,PAY/SALARY,463.53,917.45,153.32 -27.93,-27.93,153.32,,,,,,,Australia,FALSE
218-9-21 12:12:19+:,authorized,1,1375564,Rhonda,4,F,POS,3879.87,22.34,153.1 -27.66,-27.66,153.1,Mount Gravatt East,QLD,153.7 -27.53,-27.53,153.7,14.77,Australia,TRUE
218-9-21 12:28:59+:,authorized,1,3771436525,Derek,2,M,POS,4445.2,9.85,145.4 -37.92,-37.92,145.4,Templestowe Lower,VIC,145.11 -37.77,-37.77,145.11,17.8,Australia,TRUE
218-9-21 12:45:39+:,authorized,,1375564,Rhonda,4,F,SALES-POS,3871.6,8.81,153.1 -27.66,-27.66,153.1,Taringa,QLD,152.97 -27.49,-27.49,152.97,22.86,Australia,FALSE
218-9-21 13::+:,posted,,559365433,Mary,64,F,PAY/SALARY,337.69,576,147.31 -42.88,-42.88,147.31,,,,,,,Australia,FALSE
218-9-21 13::+:,posted,,348141842,Tiffany,25,F,PAY/SALARY,6113.27,1225.33,115.74 -31.72,-31.72,115.74,,,,,,,Australia,FALSE
218-9-21 13::+:,posted,,2528867619,Abigail,4,F,PAY/SALARY,13179.17,1946.57,138.58 -34.96,-34.96,138.58,,,,,,,Australia,FALSE
218-9-21 13::+:,posted,,151613869,Jessica,21,F,PAYMENT,487.21,29,13.84 -12.45,-12.45,13.84,,,,,,,Australia,FALSE
218-9-21 13::+:,posted,,3954677887,Ruth,47,F,PAYMENT,5314.13,143,115.72 -32.28,-32.28,115.72,,,,,,,Australia,FALSE
218-9-21 13:2:29+:,authorized,,168363396,Robert,2,M,SALES-POS,7286.1,31.37,151.22 -33.87,-33.87,151.22,Sydney,NSW,151.21 -33.86,-33.86,151.21,1.45,Australia,FALSE
218-9-21 13:2:21+:,authorized,1,85493845,James,28,M,POS,1257.68,5.62,147.63 -22.84,-22.84,147.63,Williamstown North,VIC,144.86 -37.85,-37.85,144.86,1691.71,Australia,TRUE
218-9-21 13:38:12+:,authorized,,348584958,Jessica,34,F,POS,22866.41,37,138.52 -35.1,-35.1,138.52,Phillip,ACT,149.8 -35.35,-35.35,149.8,961.1,Australia,FALSE
218-9-21 13:56:4+:,authorized,1,574997646,Mackenzie,18,F,POS,2182.88,58.54,15.79 -33.64,-33.64,15.79,Rouse Hill,NSW,15.93 -33.69,-33.69,15.93,14.11,Australia,TRUE
218-9-21 14::+:,posted,,1344825761,Sarah,46,F,PAYMENT,18993.8,22,151.9 -33.91,-33.91,151.9,,,,,,,Australia,FALSE
218-9-21 14::+:,posted,,1523339231,Tim,4,M,PAYMENT,722.78,4,115.83 -31.9,-31.9,115.83,,,,,,,Australia,FALSE
218-9-21 14::+:,posted,,574997646,Mackenzie,18,F,PAY/SALARY,4135.17,1952.29,15.79 -33.64,-33.64,15.79,,,,,,,Australia,FALSE
218-9-21 14:6:8+:,authorized,1,1683215619,Barry,38,M,SALES-POS,8528.82,1.36,138.67 -34.86,-34.86,138.67,Shoalhaven Heads,NSW,15.74 -34.85,-34.85,15.74,111.91,Australia,TRUE
218-9-21 14:14:+:,authorized,1,354146373,Jeffrey,24,M,POS,3172.5,16.46,145. -37.83,-37.83,145,Maribyrnong,VIC,144.89 -37.77,-37.77,144.89,11.76,Australia,TRUE
218-9-21 14:21:53+:,authorized,,22655258,Catherine,26,F,SALES-POS,347.71,23.11,151.27 -33.85,-33.85,151.27,Margaret River,WA,115.7 -33.95,-33.95,115.7,3326.99,Australia,FALSE
218-9-21 14:29:45+:,authorized,1,425852723,Kimberly,24,F,POS,3834.53,15.32,145.45 -37.74,-37.74,145.45,Wantirna South,VIC,145.24 -37.87,-37.87,145.24,23.46,Australia,TRUE
218-9-21 14:37:38+:,authorized,,85493845,James,28,M,POS,1223.77,33.91,147.63 -22.84,-22.84,147.63,Bruthen,VIC,147.83 -37.71,-37.71,147.83,1655.42,Australia,FALSE
218-9-21 14:45:3+:,authorized,,85493845,James,28,M,SALES-POS,12.4,23.73,147.63 -22.84,-22.84,147.63,Sunshine,VIC,144.83 -37.78,-37.78,144.83,1684.48,Australia,FALSE
218-9-21 14:53:23+:,authorized,1,12223524,Michael,38,M,SALES-POS,465.99,75.25,151.23 -33.94,-33.94,151.23,Sydney,NSW,151.21 -33.87,-33.87,151.21,8.1,Australia,TRUE
218-9-21 15::+:,posted,,2828321672,Stephanie,53,F,PAYMENT,4411.21,156,153.3 -27.51,-27.51,153.3,,,,,,,Australia,FALSE
218-9-21 15::+:,posted,,18965467,Alexander,38,M,PAY/SALARY,1669.5,3649.51,143.88 -37.66,-37.66,143.88,,,,,,,Australia,FALSE
218-9-21 15::+:,posted,,9814749,Christopher,35,M,PAY/SALARY,11829.28,238.67,151.68 -32.98,-32.98,151.68,,,,,,,Australia,FALSE
218-9-21 15:1:31+:,authorized,1,354146373,Jeffrey,24,M,POS,3152.63,19.42,145. -37.83,-37.83,145,Hoppers Crossing,VIC,144.7 -37.88,-37.88,144.7,26.95,Australia,TRUE
218-9-21 15:11:2+:,authorized,1,368967373,Virginia,2,F,POS,6598.32,15.98,115.79 -31.79,-31.79,115.79,South Bunbury,WA,115.64 -33.35,-33.35,115.64,174.23,Australia,TRUE
218-9-21 15:2:34+:,authorized,1,268113756,Nathaniel,31,M,SALES-POS,6731.69,35.2,151.11 -33.99,-33.99,151.11,Parramatta,NSW,151 -33.82,-33.82,151,21.48,Australia,TRUE
218-9-21 15:3:5+:,authorized,1,331763625,Kenneth,35,M,POS,1386.97,3.63,153.2 -27.66,-27.66,153.2,Ormeau,QLD,153.25 -27.76,-27.76,153.25,25.25,Australia,TRUE
218-9-21 15:39:37+:,authorized,,1279356312,Tyler,44,M,SALES-POS,8655.17,12.86,144.79 -37.73,-37.73,144.79,South Melbourne,VIC,144.96 -37.83,-37.83,144.96,18.64,Australia,FALSE
218-9-21 15:49:8+:,authorized,,3326339947,Eric,22,M,POS,8596.32,39.54,151.18 -33.8,-33.8,151.18,Darlinghurst,NSW,151.22 -33.88,-33.88,151.22,9.64,Australia,FALSE
218-9-21 15:58:39+:,authorized,,425852723,Kimberly,24,F,POS,3787.95,46.58,145.45 -37.74,-37.74,145.45,Cremorne,VIC,144.99 -37.83,-37.83,144.99,41.69,Australia,FALSE
218-9-21 16::+:,posted,,8388494,Dustin,28,M,PAY/SALARY,7136,1916.51,144.97 -37.42,-37.42,144.97,,,,,,,Australia,FALSE
218-9-21 16::+:,posted,,62667573,Michael,4,M,PAYMENT,13194.24,41,151.23 -33.96,-33.96,151.23,,,,,,,Australia,FALSE
218-9-21 16::+:,posted,,96483923,Michael,21,M,PAY/SALARY,3627.87,156.2,146.92 -36.7,-36.7,146.92,,,,,,,Australia,FALSE
218-9-21 16::+:,posted,,3827517394,Craig,28,M,PAYMENT,38478.43,43,151.12 -33.89,-33.89,151.12,,,,,,,Australia,FALSE
218-9-21 16::+:,posted,,2153562714,Linda,24,F,PAYMENT,3363.65,27,116. -31.88,-31.88,116,,,,,,,Australia,FALSE
218-9-21 16:14:19+:,authorized,1,151613869,Jessica,21,F,SALES-POS,4798.42,71.79,13.84 -12.45,-12.45,13.84,Winnellie,NT,13.88 -12.43,-12.43,13.88,4.89,Australia,TRUE
218-9-21 16:3:59+:,authorized,1,38923874,Ryan,38,M,SALES-POS,4919.33,28.13,151.27 -33.9,-33.9,151.27,Bonnyrigg,NSW,15.86 -33.89,-33.89,15.86,37.9,Australia,TRUE
218-9-21 16:47:39+:,authorized,1,3326339947,Eric,22,M,SALES-POS,8565.18,31.14,151.18 -33.8,-33.8,151.18,Hinchinbrook,NSW,15.86 -33.93,-33.93,15.86,32.93,Australia,TRUE
218-9-21 17::+:,posted,,1344825761,Sarah,46,F,PAY/SALARY,21463.53,247.45,151.9 -33.91,-33.91,151.9,,,,,,,Australia,FALSE
218-9-21 17::+:,posted,,214856841,Patrick,46,M,PAY/SALARY,264519.11,2179.96,144.99 -37.9,-37.9,144.99,,,,,,,Australia,FALSE
218-9-21 17::+:,posted,,331763625,Kenneth,35,M,PAY/SALARY,15631.73,2544.76,153.2 -27.66,-27.66,153.2,,,,,,,Australia,FALSE
218-9-21 17:2:14+:,authorized,1,12223524,Michael,38,M,POS,447.83,18.16,151.23 -33.94,-33.94,151.23,Kadina,SA,137.71 -33.96,-33.96,137.71,1247.56,Australia,TRUE
218-9-21 17:1:51+:,authorized,1,414431115,Amy,43,F,SALES-POS,3726.21,26.67,142.77 -37.6,-37.6,142.77,Eden,NSW,149.9 -37.6,-37.6,149.9,633.23,Australia,TRUE
218-9-21 17:19:28+:,authorized,1,348584958,Jessica,34,F,SALES-POS,2284.7,25.71,138.52 -35.1,-35.1,138.52,Lobethal,SA,138.87 -34.9,-34.9,138.87,34.2,Australia,TRUE
218-9-21 17:28:6+:,authorized,1,574997646,Mackenzie,18,F,POS,4128.3,7.14,15.79 -33.64,-33.64,15.79,Richmond,NSW,15.75 -33.6,-33.6,15.75,5.79,Australia,TRUE
218-9-21 17:36:43+:,authorized,1,425852723,Kimberly,24,F,POS,3761.67,26.28,145.45 -37.74,-37.74,145.45,Melbourne,VIC,144.97 -37.81,-37.81,144.97,42.95,Australia,TRUE
218-9-21 17:45:2+:,authorized,,348584958,Jessica,34,F,POS,22815.98,24.72,138.52 -35.1,-35.1,138.52,Adelaide,SA,138.6 -34.93,-34.93,138.6,11.51,Australia,FALSE
218-9-21 17:53:57+:,authorized,,3779441,Charles,18,M,POS,1394.9,18.53,153.41 -28.1,-28.1,153.41,Highland Park,QLD,153.34 -28.1,-28.1,153.34,6.88,Australia,FALSE
218-9-21 18::+:,posted,,17884739,Rachael,21,F,INTER BANK,6892.34,33,145.6 -37.95,-37.95,145.6,,,,,,,Australia,FALSE
218-9-21 18::+:,posted,,354146373,Jeffrey,24,M,PAYMENT,399.63,53,145. -37.83,-37.83,145,,,,,,,Australia,FALSE
218-9-21 18::+:,posted,,1652235822,Renee,38,F,PAYMENT,19755.62,66,144.89 -37.81,-37.81,144.89,,,,,,,Australia,FALSE
218-9-21 18:6:22+:,authorized,,12223524,Michael,38,M,POS,437.65,1.18,151.23 -33.94,-33.94,151.23,Mascot,NSW,151.18 -33.93,-33.93,151.18,4.75,Australia,FALSE
218-9-21 18:27:39+:,authorized,1,1683215619,Barry,38,M,SALES-POS,851.74,18.8,138.67 -34.86,-34.86,138.67,Seaton,SA,138.51 -34.9,-34.9,138.51,15.27,Australia,TRUE
218-9-21 18:48:56+:,authorized,1,425852723,Kimberly,24,F,POS,3744.85,16.82,145.45 -37.74,-37.74,145.45,Taylors Lakes,VIC,144.78 -37.7,-37.7,144.78,59.16,Australia,TRUE
218-9-21 19::+:,posted,,348584958,Jessica,34,F,PAYMENT,22752.98,63,138.52 -35.1,-35.1,138.52,,,,,,,Australia,FALSE
218-9-21 19::+:,posted,,368967373,Virginia,2,F,INTER BANK,6543.32,55,115.79 -31.79,-31.79,115.79,,,,,,,Australia,FALSE
218-9-21 19::+:,posted,,2171593283,Fernando,19,M,PAYMENT,13366.9,4,146.94 -36.4,-36.4,146.94,,,,,,,Australia,FALSE
218-9-21 19::+:,posted,,14386314,Maria,35,F,PAYMENT,2582.66,45,138.69 -34.84,-34.84,138.69,,,,,,,Australia,FALSE
218-9-21 19::+:,posted,,19964813,Kaitlyn,21,F,PAYMENT,4735.67,78,114.62 -28.8,-28.8,114.62,,,,,,,Australia,FALSE
218-9-21 19:4:36+:,authorized,1,354146373,Jeffrey,24,M,POS,356.7,43.56,145. -37.83,-37.83,145,Camberwell,VIC,145.6 -37.85,-37.85,145.6,5.73,Australia,TRUE
218-9-21 19:14:13+:,authorized,1,14386314,Maria,35,F,SALES-POS,2627.66,46.65,138.69 -34.84,-34.84,138.69,Highett,VIC,145.4 -37.95,-37.95,145.4,665.8,Australia,TRUE
218-9-21 19:23:5+:,authorized,1,19337542,Jeffrey,3,M,POS,377.42,36.4,153.5 -27.61,-27.61,153.5,Annerley,QLD,153.3 -27.51,-27.51,153.3,11.31,Australia,TRUE
218-9-21 19:33:27+:,authorized,1,1349834573,Matthew,39,M,SALES-POS,11761.94,14.16,145.17 -37.84,-37.84,145.17,Docklands,VIC,144.95 -37.82,-37.82,144.95,19.47,Australia,TRUE
218-9-21 19:43:4+:,authorized,,197388789,Antonio,26,M,POS,6548.82,33.31,115.78 -31.9,-31.9,115.78,Joondalup,WA,115.77 -31.74,-31.74,115.77,17.84,Australia,FALSE
218-9-21 19:52:41+:,authorized,1,414431115,Amy,43,F,SALES-POS,3711.24,14.97,142.77 -37.6,-37.6,142.77,Maryborough,VIC,143.74 -37.5,-37.5,143.74,86.18,Australia,TRUE
218-9-21 2::+:,posted,,3779441,Charles,18,M,PAYMENT,13877.9,27,153.41 -28.1,-28.1,153.41,,,,,,,Australia,FALSE
218-9-21 2:2:41+:,authorized,1,1683215619,Barry,38,M,POS,854.38,6.36,138.67 -34.86,-34.86,138.67,West Lakes,SA,138.49 -34.88,-34.88,138.49,16.59,Australia,TRUE
218-9-21 2:13:55+:,authorized,,1683215619,Barry,38,M,SALES-POS,8484.66,19.72,138.67 -34.86,-34.86,138.67,Hindmarsh,SA,138.57 -34.91,-34.91,138.57,1.69,Australia,FALSE
218-9-21 2:25:1+:,authorized,1,224958692,Edward,19,M,SALES-POS,8519.14,47.8,115.98 -32.7,-32.7,115.98,Morley,WA,115.9 -31.9,-31.9,115.9,2.38,Australia,TRUE
218-9-21 2:36:24+:,authorized,1,14386314,Maria,35,F,SALES-POS,2481.62,11.4,138.69 -34.84,-34.84,138.69,North Nowra,NSW,15.6 -34.86,-34.86,15.6,187.39,Australia,TRUE
218-9-21 2:47:38+:,authorized,1,3536132544,Heather,41,F,SALES-POS,5778.8,98.83,144.93 -37.79,-37.79,144.93,Birtinya,QLD,153.13 -26.75,-26.75,153.13,1449.73,Australia,TRUE
218-9-21 2:58:52+:,authorized,1,227192619,Darren,2,M,POS,11725.43,6.49,138.56 -35.27,-35.27,138.56,Adelaide,SA,138.6 -34.93,-34.93,138.6,38.2,Australia,TRUE
218-9-21 21::+:,posted,,368967373,Virginia,2,F,PAYMENT,6459.37,69,115.79 -31.79,-31.79,115.79,,,,,,,Australia,FALSE
218-9-21 21::+:,posted,,72171294,Andrew,78,M,PAYMENT,5572.6,38,145.9 -37.82,-37.82,145.9,,,,,,,Australia,FALSE
218-9-21 21::+:,posted,,268113756,Nathaniel,31,M,PAYMENT,672.69,29,151.11 -33.99,-33.99,151.11,,,,,,,Australia,FALSE
218-9-21 21::+:,posted,,2171593283,Fernando,19,M,PAYMENT,13316.9,5,146.94 -36.4,-36.4,146.94,,,,,,,Australia,FALSE
218-9-21 21::+:,posted,,19337542,Jeffrey,3,M,PAYMENT,354.42,23,153.5 -27.61,-27.61,153.5,,,,,,,Australia,FALSE
218-9-21 21:6:12+:,authorized,1,425852723,Kimberly,24,F,SALES-POS,3688.93,55.92,145.45 -37.74,-37.74,145.45,Burleigh Heads,QLD,153.42 -28.1,-28.1,153.42,134.99,Australia,TRUE
218-9-21 21:13:6+:,authorized,,574997646,Mackenzie,18,F,SALES-POS,4112.69,15.34,15.79 -33.64,-33.64,15.79,Busselton,WA,115.35 -33.65,-33.65,115.35,3267.79,Australia,FALSE
