account,date,time_extraction,gender,age,txn_description,balance,amount,longitude,latitude
2249586092,9/16/2018,12:00 PM,M,19,PAYMENT,7631.55,37.00,115.98,-32.07
3021093232,9/16/2018,12:00 PM,F,30,PAYMENT,6412.10,193.00,149.83,-29.47
37709441,9/16/2018,2:00 PM,M,18,INTER BANK,9971.90,40.00,153.41,-28.01
1903037542,9/16/2018,2:00 PM,M,30,PAYMENT,3532.93,165.00,153.05,-27.61
38923874,9/16/2018,4:00 PM,M,38,PAYMENT,39469.31,122.00,151.27,-33.9
3879258709,9/16/2018,4:00 PM,F,40,INTER BANK,195858.77,127.00,143.83,-37.66
4163822186,9/16/2018,5:00 PM,F,26,PAYMENT,7365.51,164.00,149.03,-34.97
211792489,9/16/2018,5:00 PM,F,30,PAYMENT,5510.54,22.00,138.63,-34.93
2681137560,9/16/2018,6:00 PM,M,31,PAYMENT,7143.20,45.00,151.11,-33.99
3741880913,9/16/2018,7:00 PM,F,25,PAYMENT,9224.78,81.00,150.5,-23.4
1650504218,9/16/2018,7:00 PM,F,23,PAYMENT,9980.96,18.00,145.01,-37.93
37709441,9/16/2018,7:00 PM,M,18,INTER BANK,9944.90,27.00,153.41,-28.01
3233697971,9/16/2018,8:00 PM,F,34,PAYMENT,6785.04,143.00,151.04,-33.77
240804743,9/16/2018,8:00 PM,M,29,PAYMENT,10820.03,48.00,121.48,-30.75
2897221629,9/16/2018,8:00 PM,M,23,PAYMENT,4278.80,42.00,150.9,-34.37
2890243754,9/16/2018,9:00 PM,M,37,PAYMENT,3833.46,138.00,153.32,-27.93
154431271,9/16/2018,9:00 PM,F,18,PAYMENT,2281.15,50.00,153.09,-27.48
602667573,9/16/2018,10:00 PM,M,40,PAYMENT,11150.88,25.00,151.23,-33.96
3485804958,9/16/2018,11:00 PM,F,34,INTER BANK,23243.19,130.00,138.52,-35.01
602667573,9/17/2018,2:00 AM,M,40,INTER BANK,11053.88,97.00,151.23,-33.96
2681137560,9/17/2018,2:00 AM,M,31,PAYMENT,7069.20,74.00,151.11,-33.99
4258502723,9/17/2018,2:00 AM,F,24,INTER BANK,2915.92,102.00,145.45,-37.74
1349834573,9/17/2018,3:00 AM,M,39,INTER BANK,12186.74,33.00,145.17,-37.84
3084464802,9/17/2018,3:00 AM,F,19,INTER BANK,5443.24,24.00,145.15,-37.76
819621312,9/17/2018,4:00 AM,F,30,PAYMENT,5672.55,66.00,145.04,-37.85
2107684084,9/17/2018,5:00 AM,M,22,PAYMENT,7338.83,34.00,145.03,-37.88
2988263882,9/17/2018,6:00 AM,M,44,PAYMENT,5124.85,197.00,145.18,-37.9
1438600314,9/17/2018,6:00 AM,F,35,PAYMENT,2801.68,35.00,138.69,-34.84
588564840,9/17/2018,7:00 AM,M,23,PAYMENT,15309.22,97.00,151.27,-33.76
847145727,9/17/2018,7:00 AM,M,19,PAYMENT,56804.10,151.00,115.9,-31.92
3879258709,9/17/2018,8:00 AM,F,40,INTER BANK,195807.77,51.00,143.83,-37.66
2673069055,9/17/2018,9:00 AM,M,24,INTER BANK,20525.20,39.00,152.99,-27.49
3233697971,9/17/2018,11:00 AM,F,34,PAYMENT,8450.43,46.00,151.04,-33.77
847145727,9/17/2018,11:00 AM,M,19,PAYMENT,56767.10,37.00,115.9,-31.92
1496451953,9/17/2018,11:00 AM,M,43,INTER BANK,11196.05,1254.00,145.16,-37.84
38923874,9/17/2018,11:00 AM,M,38,PAYMENT,39427.31,42.00,151.27,-33.9
354106658,9/17/2018,1:00 PM,F,39,PHONE BANK,15415.07,177.00,151.04,-33.8
4059612845,9/17/2018,1:00 PM,M,38,PAYMENT,56859.45,178.00,130.98,-12.49
4065652575,9/17/2018,2:00 PM,M,21,PAYMENT,10821.16,40.00,115.81,-31.82
3827517394,9/17/2018,2:00 PM,M,28,PAYMENT,38769.07,20.00,151.12,-33.89
1243371644,9/17/2018,2:00 PM,M,42,PAYMENT,3889.24,130.00,150.9,-33.78
819621312,9/17/2018,3:00 PM,F,30,INTER BANK,5617.55,55.00,145.04,-37.85
1799207998,9/17/2018,3:00 PM,F,20,INTER BANK,6958.37,91.00,150.68,-33.79
1650504218,9/17/2018,3:00 PM,F,23,PAYMENT,9958.96,22.00,145.01,-37.93
958000567,9/17/2018,3:00 PM,F,34,INTER BANK,5074.24,110.00,130.9,-12.37
3233697971,9/17/2018,5:00 PM,F,34,PAYMENT,8291.43,159.00,151.04,-33.77
3084464802,9/17/2018,5:00 PM,F,19,PAYMENT,5407.24,36.00,145.15,-37.76
3827517394,9/17/2018,5:00 PM,M,28,PAYMENT,38645.43,83.00,151.12,-33.89
4258502723,9/17/2018,5:00 PM,F,24,PAYMENT,3922.76,53.00,145.45,-37.74
964839203,9/17/2018,6:00 PM,M,21,PAYMENT,34782.67,177.00,146.92,-36.07
819621312,9/17/2018,7:00 PM,F,30,PAYMENT,5519.55,98.00,145.04,-37.85
37709441,9/17/2018,7:00 PM,M,18,PAYMENT,9889.90,55.00,153.41,-28.01
2920611728,9/17/2018,8:00 PM,M,69,PAYMENT,6134.88,64.00,144.96,-37.76
1438600314,9/17/2018,8:00 PM,F,35,PAYMENT,3581.63,83.00,138.69,-34.84
2650850707,9/17/2018,8:00 PM,M,42,PAYMENT,112803.96,33.00,148.16,-23.52
154431271,9/17/2018,8:00 PM,F,18,PAYMENT,2220.15,61.00,153.09,-27.48
2249586092,9/17/2018,10:00 PM,M,19,PAYMENT,8586.23,31.00,115.98,-32.07
2897221629,9/17/2018,10:00 PM,M,23,PAYMENT,4205.80,73.00,150.9,-34.37
182446574,9/17/2018,11:00 PM,F,27,INTER BANK,6792.86,152.00,116.06,-32
2970114956,9/17/2018,11:00 PM,M,26,PAYMENT,9006.97,61.00,144.89,-37.69
1598451071,9/18/2018,2:00 AM,F,26,INTER BANK,1885.29,20.00,153.41,-27.95
3317636250,9/18/2018,2:00 AM,M,35,INTER BANK,13125.66,90.00,153.02,-27.66
2231965366,9/18/2018,3:00 AM,F,35,INTER BANK,14045.65,17.00,144.96,-37.84
240804743,9/18/2018,3:00 AM,M,29,PHONE BANK,15182.33,43.00,121.48,-30.75
1788473090,9/18/2018,4:00 AM,F,21,INTER BANK,6991.34,20.00,145.06,-37.95
3827517394,9/18/2018,4:00 AM,M,28,PAYMENT,38615.43,30.00,151.12,-33.89
1890605467,9/18/2018,5:00 AM,M,38,INTER BANK,13056.23,42.00,143.88,-37.66
958000567,9/18/2018,5:00 AM,F,34,PAYMENT,5054.24,20.00,130.9,-12.37
354106658,9/18/2018,6:00 AM,F,39,PAYMENT,15394.07,21.00,151.04,-33.8
2270192619,9/18/2018,7:00 AM,M,20,PAYMENT,11799.04,39.00,138.56,-35.27
4274272854,9/18/2018,7:00 AM,M,20,PAYMENT,5739.47,34.00,145.23,-37.86
4274272854,9/18/2018,7:00 AM,M,20,PAYMENT,5668.47,71.00,145.23,-37.86
1598451071,9/18/2018,7:00 AM,F,26,PAYMENT,1834.44,36.00,153.41,-27.95
182446574,9/18/2018,7:00 AM,F,27,PAYMENT,6671.86,121.00,116.06,-32
2231965366,9/18/2018,8:00 AM,F,35,PAYMENT,14009.65,36.00,144.96,-37.84
3827517394,9/18/2018,9:00 AM,M,28,INTER BANK,38586.43,29.00,151.12,-33.89
2265520058,9/18/2018,9:00 AM,F,26,PAYMENT,3187.92,124.00,151.27,-33.85
1710017148,9/18/2018,9:00 AM,F,19,PAYMENT,11708.06,54.00,150.82,-34.01
2265520058,9/18/2018,10:00 AM,F,26,PAYMENT,3103.92,84.00,151.27,-33.85
3485804958,9/18/2018,11:00 AM,F,34,PAYMENT,23128.39,75.00,138.52,-35.01
2231965366,9/18/2018,11:00 AM,F,35,PAYMENT,13964.65,45.00,144.96,-37.84
2897221629,9/18/2018,1:00 PM,M,23,INTER BANK,4111.80,94.00,150.9,-34.37
3485804958,9/18/2018,2:00 PM,F,34,PAYMENT,23089.39,39.00,138.52,-35.01
2173390920,9/18/2018,2:00 PM,M,27,PAYMENT,7197.52,28.00,144.71,-37.58
3481401842,9/18/2018,3:00 PM,F,25,PAYMENT,5094.32,32.00,115.74,-31.72
1650504218,9/18/2018,3:00 PM,F,23,PAYMENT,9808.96,150.00,145.01,-37.93
602667573,9/18/2018,4:00 PM,M,40,INTER BANK,13256.24,78.00,151.23,-33.96
3941181087,9/18/2018,4:00 PM,M,25,PAYMENT,7677.88,46.00,115.79,-31.94
1279356312,9/18/2018,5:00 PM,M,44,PAYMENT,5921.70,27.00,144.79,-37.73
2259139624,9/18/2018,5:00 PM,F,19,PAYMENT,10398.90,165.00,144.66,-37.91
1243371644,9/18/2018,5:00 PM,M,42,INTER BANK,3832.56,20.00,150.9,-33.78
1344825761,9/18/2018,6:00 PM,F,46,PAYMENT,19170.08,45.00,151.09,-33.91
38923874,9/18/2018,6:00 PM,M,38,INTER BANK,39398.31,29.00,151.27,-33.9
3879258709,9/18/2018,6:00 PM,F,40,PAYMENT,199994.81,29.00,143.83,-37.66
1199531521,9/18/2018,8:00 PM,M,52,PAYMENT,12828.72,20.00,116.02,-31.87
1349834573,9/18/2018,8:00 PM,M,39,PAYMENT,12106.93,34.00,145.17,-37.84
2673069055,9/18/2018,8:00 PM,M,24,INTER BANK,18540.00,1910.00,152.99,-27.49
1056639002,9/18/2018,10:00 PM,M,22,PAYMENT,47714.00,163.00,145.03,-37.91
2901672282,9/18/2018,11:00 PM,M,22,PAYMENT,6927.80,40.00,255,-573
1344825761,9/19/2018,5:00 AM,F,46,PAYMENT,19015.08,155.00,151.09,-33.91
3879258709,9/19/2018,5:00 AM,F,40,PAYMENT,199825.81,169.00,143.83,-37.66
602667573,9/19/2018,6:00 AM,M,40,INTER BANK,13235.24,21.00,151.23,-33.96
2171593283,9/19/2018,6:00 AM,M,19,PAYMENT,10817.14,27.00,146.94,-36.04
1334819143,9/19/2018,6:00 AM,M,33,PAYMENT,62299.84,111.00,145.13,-37.7
2776252858,9/19/2018,6:00 AM,F,43,PAYMENT,4352.87,29.00,144.95,-37.76
588564840,9/19/2018,7:00 AM,M,23,INTER BANK,15284.22,25.00,151.27,-33.76
1496451953,9/19/2018,7:00 AM,M,43,INTER BANK,13132.57,39.00,145.16,-37.84
3941181087,9/19/2018,7:00 AM,M,25,INTER BANK,7485.88,192.00,115.79,-31.94
211792489,9/19/2018,7:00 AM,F,30,PAYMENT,4877.78,168.00,138.63,-34.93
2014856841,9/19/2018,8:00 AM,M,46,INTER BANK,262389.15,22.00,144.99,-37.9
4163822186,9/19/2018,8:00 AM,F,26,PAYMENT,7310.51,55.00,149.03,-34.97
3954677887,9/19/2018,8:00 AM,F,47,PAYMENT,6763.13,58.00,115.72,-32.28
354106658,9/19/2018,9:00 AM,F,39,INTER BANK,15302.54,25.00,151.04,-33.8
1443681913,9/19/2018,9:00 AM,M,31,PAYMENT,4391.24,36.00,150.92,-33.77
1199531521,9/19/2018,10:00 AM,M,52,PAYMENT,10871.72,1957.00,116.02,-31.87
1037050564,9/19/2018,10:00 AM,F,40,PAYMENT,4114.65,32.00,153.1,-27.66
1799207998,9/19/2018,10:00 AM,F,20,INTER BANK,6919.37,39.00,150.68,-33.79
2107684084,9/19/2018,10:00 AM,M,22,PAYMENT,7201.18,34.00,145.03,-37.88
2173390920,9/19/2018,10:00 AM,M,27,PAYMENT,7168.52,29.00,144.71,-37.58
966140392,9/19/2018,10:00 AM,M,21,PAYMENT,6791.24,30.00,147.08,-37.97
4163822186,9/19/2018,12:00 PM,F,26,PAYMENT,7264.51,46.00,149.03,-34.97
182446574,9/19/2018,12:00 PM,F,27,INTER BANK,6493.15,57.00,116.06,-32
721712940,9/19/2018,1:00 PM,M,78,PHONE BANK,54474.64,150.00,145.09,-37.82
1650504218,9/19/2018,1:00 PM,F,23,PAYMENT,11307.44,128.00,145.01,-37.93
38923874,9/19/2018,1:00 PM,M,38,PAYMENT,39195.13,80.00,151.27,-33.9
964839203,9/19/2018,2:00 PM,M,21,PAYMENT,34710.67,72.00,146.92,-36.07
240804743,9/19/2018,2:00 PM,M,29,PAYMENT,15126.33,56.00,121.48,-30.75
2305712452,9/19/2018,3:00 PM,F,18,PAYMENT,4318.21,36.00,138.61,-34.89
38923874,9/19/2018,3:00 PM,M,38,PAYMENT,39160.13,35.00,151.27,-33.9
4065652575,9/19/2018,4:00 PM,M,21,PAYMENT,10766.16,55.00,115.81,-31.82
1799207998,9/19/2018,4:00 PM,F,20,PAYMENT,6884.37,35.00,150.68,-33.79
1443681913,9/19/2018,4:00 PM,M,31,PAYMENT,4254.79,113.00,150.92,-33.77
2901672282,9/19/2018,5:00 PM,M,22,PAYMENT,6619.51,33.00,255,-573
4163822186,9/19/2018,5:00 PM,F,26,PAYMENT,7214.51,50.00,149.03,-34.97
2528867619,9/19/2018,6:00 PM,F,40,PAYMENT,11413.86,73.00,138.58,-34.96
2153562714,9/19/2018,6:00 PM,F,24,PAYMENT,3390.65,46.00,116,-31.88
1349834573,9/19/2018,7:00 PM,M,39,PAYMENT,11914.88,48.00,145.17,-37.84
2171593283,9/19/2018,8:00 PM,M,19,PAYMENT,13439.90,17.00,146.94,-36.04
1650504218,9/19/2018,8:00 PM,F,23,PAYMENT,11274.44,33.00,145.01,-37.93
182446574,9/19/2018,8:00 PM,F,27,INTER BANK,6445.42,33.00,116.06,-32
4281711154,9/19/2018,8:00 PM,M,42,PHONE BANK,39346.38,36.00,144.98,-37.84
3536132544,9/19/2018,9:00 PM,F,41,INTER BANK,3920.11,43.00,144.93,-37.79
2173390920,9/19/2018,9:00 PM,M,27,PHONE BANK,7101.52,67.00,144.71,-37.58
3326339947,9/19/2018,10:00 PM,M,22,PAYMENT,8686.14,89.00,151.18,-33.8
1710017148,9/19/2018,10:00 PM,F,19,PAYMENT,11675.06,33.00,150.82,-34.01
1973887809,9/19/2018,11:00 PM,M,26,PAYMENT,6609.45,29.00,115.78,-31.9
1349834573,9/19/2018,11:00 PM,M,39,PAYMENT,11882.88,32.00,145.17,-37.84
240804743,9/19/2018,11:00 PM,M,29,PAYMENT,15087.33,39.00,121.48,-30.75
1496451953,9/20/2018,2:00 AM,M,43,INTER BANK,13116.57,16.00,145.16,-37.84
1523339231,9/20/2018,3:00 AM,M,40,PAYMENT,61406.80,47.00,115.83,-31.9
2890243754,9/20/2018,3:00 AM,M,37,PAYMENT,3731.08,52.00,153.32,-27.93
2270192619,9/20/2018,4:00 AM,M,20,PAYMENT,11731.92,39.00,138.56,-35.27
3536132544,9/20/2018,4:00 AM,F,41,PAYMENT,3898.11,22.00,144.93,-37.79
721712940,9/20/2018,5:00 AM,M,78,PAYMENT,54327.64,147.00,145.09,-37.82
2171593283,9/20/2018,5:00 AM,M,19,PAYMENT,13406.90,33.00,146.94,-36.04
2890243754,9/20/2018,5:00 AM,M,37,PAYMENT,3713.08,18.00,153.32,-27.93
3481401842,9/20/2018,6:00 AM,F,25,PAYMENT,5048.32,46.00,115.74,-31.72
211792489,9/20/2018,6:00 AM,F,30,PAYMENT,4830.78,47.00,138.63,-34.93
2231965366,9/20/2018,7:00 AM,F,35,PAYMENT,16344.09,33.00,144.96,-37.84
2259139624,9/20/2018,7:00 AM,F,19,INTER BANK,10376.90,22.00,144.66,-37.91
2776252858,9/20/2018,8:00 AM,F,43,PAYMENT,5377.91,43.00,144.95,-37.76
3485804958,9/20/2018,9:00 AM,F,34,PAYMENT,23000.94,27.00,138.52,-35.01
1516130869,9/20/2018,9:00 AM,F,21,INTER BANK,4950.25,39.00,130.84,-12.45
3541460373,9/20/2018,11:00 AM,M,24,PAYMENT,3216.23,41.00,145,-37.83
1608363396,9/20/2018,11:00 AM,M,20,INTER BANK,5209.40,24.00,151.22,-33.87
3954677887,9/20/2018,11:00 AM,F,47,PAYMENT,6717.13,46.00,115.72,-32.28
3879258709,9/20/2018,12:00 PM,F,40,PHONE BANK,199784.81,41.00,143.83,-37.66
966140392,9/20/2018,12:00 PM,M,21,PAYMENT,6590.22,35.00,147.08,-37.97
4274272854,9/20/2018,1:00 PM,M,20,PAYMENT,5653.47,15.00,145.23,-37.86
1349834573,9/20/2018,2:00 PM,M,39,PAYMENT,11822.88,60.00,145.17,-37.84
1037050564,9/20/2018,3:00 PM,F,40,PAYMENT,4081.65,33.00,153.1,-27.66
1279356312,9/20/2018,5:00 PM,M,44,PAYMENT,8766.62,15.00,144.79,-37.73
2173390920,9/20/2018,5:00 PM,M,27,PAYMENT,6958.07,29.00,144.71,-37.58
958000567,9/20/2018,5:00 PM,F,34,PAYMENT,8291.92,37.00,130.9,-12.37
588564840,9/20/2018,6:00 PM,M,23,PAYMENT,15243.22,41.00,151.27,-33.76
1683215619,9/20/2018,6:00 PM,M,38,PAYMENT,8769.72,49.00,138.67,-34.86
3879258709,9/20/2018,6:00 PM,F,40,PAYMENT,199740.54,21.00,143.83,-37.66
4065652575,9/20/2018,7:00 PM,M,21,PAYMENT,9590.16,1176.00,115.81,-31.82
1222300524,9/20/2018,7:00 PM,M,38,PAYMENT,685.20,50.00,151.23,-33.94
2014856841,9/20/2018,7:00 PM,M,46,PAYMENT,262339.15,50.00,144.99,-37.9
1279356312,9/20/2018,8:00 PM,M,44,PAYMENT,8725.62,41.00,144.79,-37.73
854938045,9/20/2018,9:00 PM,M,28,PHONE BANK,12063.30,58.00,147.63,-22.84
3741880913,9/20/2018,10:00 PM,F,25,PAYMENT,8843.09,32.00,150.5,-23.4
588564840,9/20/2018,10:00 PM,M,23,PAYMENT,14367.22,876.00,151.27,-33.76
90814749,9/20/2018,10:00 PM,M,35,PAYMENT,9520.61,36.00,151.68,-32.98
2265520058,9/20/2018,10:00 PM,F,26,PAYMENT,3070.82,33.00,151.27,-33.85
354106658,9/20/2018,11:00 PM,F,39,PAYMENT,15250.54,52.00,151.04,-33.8
1334819143,9/20/2018,11:00 PM,M,33,INTER BANK,62240.84,59.00,145.13,-37.7
80388494,9/21/2018,2:00 AM,M,28,PAYMENT,5239.32,188.00,144.97,-37.42
1683215619,9/21/2018,3:00 AM,M,38,PAYMENT,8539.18,59.00,138.67,-34.86
2673069055,9/21/2018,3:00 AM,M,24,PAYMENT,18282.62,43.00,152.99,-27.49
1496451953,9/21/2018,4:00 AM,M,43,PAYMENT,13064.47,23.00,145.16,-37.84
1710017148,9/21/2018,4:00 AM,F,19,PAYMENT,11635.06,40.00,150.82,-34.01
3827517394,9/21/2018,5:00 AM,M,28,PAYMENT,38521.43,65.00,151.12,-33.89
3941181087,9/21/2018,6:00 AM,M,25,PAYMENT,10145.73,28.00,115.79,-31.94
1990648130,9/21/2018,6:00 AM,F,21,PAYMENT,4895.60,28.00,114.62,-28.8
2528867619,9/21/2018,7:00 AM,F,40,PAYMENT,11262.41,116.00,138.58,-34.96
1496451953,9/21/2018,7:00 AM,M,43,PAYMENT,13047.47,17.00,145.16,-37.84
574997646,9/21/2018,8:00 AM,F,18,PAYMENT,2241.42,189.00,150.79,-33.64
1334819143,9/21/2018,10:00 AM,M,33,PAYMENT,62190.84,50.00,145.13,-37.7
3941181087,9/21/2018,10:00 AM,M,25,PAYMENT,10056.73,89.00,115.79,-31.94
1788473090,9/21/2018,11:00 AM,F,21,INTER BANK,6925.34,66.00,145.06,-37.95
3536132544,9/21/2018,11:00 AM,F,41,PAYMENT,5877.63,33.00,144.93,-37.79
414431115,9/21/2018,11:00 AM,F,43,INTER BANK,3752.88,18.00,142.77,-37.06
3485804958,9/21/2018,12:00 PM,F,34,PAYMENT,22903.41,16.00,138.52,-35.01
1650504218,9/21/2018,12:00 PM,F,23,PAYMENT,11095.44,179.00,145.01,-37.93
1516130869,9/21/2018,1:00 PM,F,21,PAYMENT,4870.21,29.00,130.84,-12.45
3954677887,9/21/2018,1:00 PM,F,47,PAYMENT,5314.13,1403.00,115.72,-32.28
1344825761,9/21/2018,2:00 PM,F,46,PAYMENT,18993.08,22.00,151.09,-33.91
1523339231,9/21/2018,2:00 PM,M,40,PAYMENT,70202.78,40.00,115.83,-31.9
2828321672,9/21/2018,3:00 PM,F,53,PAYMENT,4411.21,156.00,153.03,-27.51
602667573,9/21/2018,4:00 PM,M,40,PAYMENT,13194.24,41.00,151.23,-33.96
3827517394,9/21/2018,4:00 PM,M,28,PAYMENT,38478.43,43.00,151.12,-33.89
2153562714,9/21/2018,4:00 PM,F,24,PAYMENT,3363.65,27.00,116,-31.88
1788473090,9/21/2018,6:00 PM,F,21,INTER BANK,6892.34,33.00,145.06,-37.95
3541460373,9/21/2018,6:00 PM,M,24,PAYMENT,3099.63,53.00,145,-37.83
1652235822,9/21/2018,6:00 PM,F,38,PAYMENT,19755.62,66.00,144.89,-37.81
3485804958,9/21/2018,7:00 PM,F,34,PAYMENT,22752.98,63.00,138.52,-35.01
3689607373,9/21/2018,7:00 PM,F,20,INTER BANK,6543.32,55.00,115.79,-31.79
2171593283,9/21/2018,7:00 PM,M,19,PAYMENT,13366.90,40.00,146.94,-36.04
1438600314,9/21/2018,7:00 PM,F,35,PAYMENT,2582.66,45.00,138.69,-34.84
1990648130,9/21/2018,7:00 PM,F,21,PAYMENT,4735.67,78.00,114.62,-28.8
37709441,9/21/2018,8:00 PM,M,18,PAYMENT,13877.09,27.00,153.41,-28.01
3689607373,9/21/2018,9:00 PM,F,20,PAYMENT,6459.37,69.00,115.79,-31.79
721712940,9/21/2018,9:00 PM,M,78,PAYMENT,55072.06,38.00,145.09,-37.82
2681137560,9/21/2018,9:00 PM,M,31,PAYMENT,6702.69,29.00,151.11,-33.99
2171593283,9/21/2018,9:00 PM,M,19,PAYMENT,13316.90,50.00,146.94,-36.04
1903037542,9/21/2018,9:00 PM,M,30,PAYMENT,3054.42,23.00,153.05,-27.61
3541460373,9/21/2018,11:00 PM,M,24,PAYMENT,3015.07,41.00,145,-37.83
3481401842,9/22/2018,2:00 AM,F,25,PAYMENT,6087.27,26.00,115.74,-31.72
1788473090,9/22/2018,3:00 AM,F,21,PAYMENT,6699.34,193.00,145.06,-37.95
964839203,9/22/2018,4:00 AM,M,21,PAYMENT,36242.87,28.00,146.92,-36.07
2681137560,9/22/2018,5:00 AM,M,31,PAYMENT,6676.69,26.00,151.11,-33.99
1652235822,9/22/2018,5:00 AM,F,38,PAYMENT,19710.62,45.00,144.89,-37.81
1650504218,9/22/2018,5:00 AM,F,23,PAYMENT,11052.44,43.00,145.01,-37.93
4281711154,9/22/2018,5:00 AM,M,42,PAYMENT,39309.38,37.00,144.98,-37.84
2528867619,9/22/2018,8:00 AM,F,40,PAYMENT,13032.20,82.00,138.58,-34.96
574997646,9/22/2018,10:00 AM,F,18,PAYMENT,4053.39,45.00,150.79,-33.64
80388494,9/22/2018,11:00 AM,M,28,INTER BANK,7046.00,90.00,144.97,-37.42
2681137560,9/22/2018,11:00 AM,M,31,PAYMENT,6659.69,17.00,151.11,-33.99
2173390920,9/22/2018,12:00 PM,M,27,INTER BANK,6818.07,140.00,144.71,-37.58
37709441,9/22/2018,12:00 PM,M,18,PAYMENT,13704.09,173.00,153.41,-28.01
1998563091,9/22/2018,12:00 PM,M,42,PAYMENT,16026.17,45.00,149.03,-35.25
2897221629,9/22/2018,12:00 PM,M,23,INTER BANK,4962.45,99.00,150.9,-34.37
90814749,9/22/2018,1:00 PM,M,35,INTER BANK,11785.28,44.00,151.68,-32.98
37709441,9/22/2018,2:00 PM,M,18,INTER BANK,13659.09,45.00,153.41,-28.01
2673069055,9/22/2018,2:00 PM,M,24,PAYMENT,18137.47,70.00,152.99,-27.49
2920611728,9/22/2018,4:00 PM,M,69,PAYMENT,7049.37,17.00,144.96,-37.76
37709441,9/22/2018,4:00 PM,M,18,PHONE BANK,13638.09,21.00,153.41,-28.01
3317636250,9/22/2018,5:00 PM,M,35,PAYMENT,15510.73,121.00,153.02,-27.66
854938045,9/22/2018,5:00 PM,M,28,PAYMENT,11759.92,49.00,147.63,-22.84
958000567,9/22/2018,6:00 PM,F,34,PAYMENT,8243.04,17.00,130.9,-12.37
3021093232,9/22/2018,6:00 PM,F,30,INTER BANK,7893.82,155.00,149.83,-29.47
4274272854,9/22/2018,7:00 PM,M,20,PAYMENT,5537.47,116.00,145.23,-37.86
4258502723,9/22/2018,8:00 PM,F,24,INTER BANK,3660.93,28.00,145.45,-37.74
3954677887,9/22/2018,8:00 PM,F,47,INTER BANK,5193.13,121.00,115.72,-32.28
1344825761,9/22/2018,9:00 PM,F,46,PAYMENT,21335.84,28.00,151.09,-33.91
1799207998,9/22/2018,10:00 PM,F,20,PAYMENT,8228.36,30.00,150.68,-33.79
90814749,9/22/2018,11:00 PM,M,35,PHONE BANK,9869.28,1916.00,151.68,-32.98
2014856841,9/22/2018,11:00 PM,M,46,PAYMENT,264476.11,43.00,144.99,-37.9
3954677887,9/22/2018,11:00 PM,F,47,PAYMENT,5169.13,24.00,115.72,-32.28
2107684084,9/23/2018,2:00 AM,M,22,PAYMENT,7047.01,25.00,145.03,-37.88
1516130869,9/23/2018,3:00 AM,F,21,PAYMENT,4591.17,181.00,130.84,-12.45
37709441,9/23/2018,3:00 AM,M,18,INTER BANK,13537.09,101.00,153.41,-28.01
1056639002,9/23/2018,3:00 AM,M,22,INTER BANK,47648.13,36.00,145.03,-37.91
4258502723,9/23/2018,4:00 AM,F,24,PAYMENT,3622.93,38.00,145.45,-37.74
3485804958,9/23/2018,5:00 AM,F,34,PAYMENT,22504.31,31.00,138.52,-35.01
559365433,9/23/2018,5:00 AM,F,64,PAYMENT,3007.69,30.00,147.31,-42.88
1523339231,9/23/2018,6:00 AM,M,40,INTER BANK,70163.78,39.00,115.83,-31.9
602667573,9/23/2018,6:00 AM,M,40,INTER BANK,13082.24,112.00,151.23,-33.96
3771436525,9/23/2018,7:00 AM,M,20,PAYMENT,4249.83,49.00,145.04,-37.92
2920611728,9/23/2018,8:00 AM,M,69,PAYMENT,6855.37,194.00,144.96,-37.76
2107684084,9/23/2018,8:00 AM,M,22,INTER BANK,7014.01,33.00,145.03,-37.88
1683215619,9/23/2018,10:00 AM,M,38,PAYMENT,8371.89,81.00,138.67,-34.86
964839203,9/23/2018,10:00 AM,M,21,PAYMENT,36200.87,42.00,146.92,-36.07
3827517394,9/23/2018,11:00 AM,M,28,PAYMENT,38450.43,28.00,151.12,-33.89
1496451953,9/23/2018,11:00 AM,M,43,INTER BANK,12892.71,31.00,145.16,-37.84
2615038700,9/23/2018,11:00 AM,F,43,INTER BANK,30876.92,38.00,145.35,-38.03
854938045,9/23/2018,11:00 AM,M,28,PAYMENT,11662.85,34.00,147.63,-22.84
2249586092,9/23/2018,12:00 PM,M,19,PAYMENT,8474.53,37.00,115.98,-32.07
37709441,9/23/2018,2:00 PM,M,18,INTER BANK,13497.09,40.00,153.41,-28.01
211792489,9/23/2018,5:00 PM,F,30,PAYMENT,4582.55,22.00,138.63,-34.93
2681137560,9/23/2018,6:00 PM,M,31,PAYMENT,6614.69,45.00,151.11,-33.99
1650504218,9/23/2018,7:00 PM,F,23,PAYMENT,11034.44,18.00,145.01,-37.93
37709441,9/23/2018,7:00 PM,M,18,INTER BANK,13443.46,27.00,153.41,-28.01
1710017148,9/23/2018,7:00 PM,F,19,PHONE BANK,11456.06,179.00,150.82,-34.01
240804743,9/23/2018,8:00 PM,M,29,PAYMENT,15039.33,48.00,121.48,-30.75
4281711154,9/23/2018,8:00 PM,M,42,PAYMENT,39158.38,151.00,144.98,-37.84
2897221629,9/23/2018,8:00 PM,M,23,PAYMENT,4830.16,42.00,150.9,-34.37
154431271,9/23/2018,9:00 PM,F,18,PAYMENT,2183.19,50.00,153.09,-27.48
602667573,9/23/2018,10:00 PM,M,40,PAYMENT,13057.24,25.00,151.23,-33.96
3881031190,9/24/2018,2:00 AM,M,37,INTER BANK,6812.09,86.00,149.19,-21.15
